title,userId,rating
"Snow Walker, The (2003)",1,3.0
Snow White (1916),1,3.5
Snow White and the Huntsman (2012),6,2.8333333333333335
Snow White and the Seven Dwarfs (1937),77,3.616883116883117
Snowden (2016),6,3.8333333333333335
"Snowflake, the White Gorilla (2011)",1,5.0
"Snowman, The (1982)",2,3.75
Snowpiercer (2013),21,3.4285714285714284
"Snowtown (Snowtown Murders, The) (2011)",1,2.5
So I Married an Axe Murderer (1993),41,3.317073170731707
Soapdish (1991),3,2.8333333333333335
"Social Network, The (2010)",57,3.8859649122807016
Soft Fruit (1999),1,4.0
Solace (2015),1,2.0
Solaris (2002),20,3.075
Solaris (Solyaris) (1972),11,4.090909090909091
Solas (1999),1,4.0
Soldier (1998),8,3.0625
"Soldier's Story, A (1984)",1,4.0
Solo (1996),4,2.0
Solo: A Star Wars Story (2018),5,3.9
"Soloist, The (2009)",2,3.5
Solyaris (1968),1,4.0
Some Folks Call It a Sling Blade (1993),9,3.8333333333333335
Some Guy Who Kills People (2011),1,4.5
Some Kind of Wonderful (1987),10,3.35
Some Like It Hot (1959),50,4.01
Some Mother's Son (1996),1,3.5
Somebody to Love (1994),2,3.5
Someone Like You (2001),5,3.5
Someone Marry Barry (2014),1,2.5
Someone to Watch Over Me (1987),6,3.1666666666666665
Somers Town (2008),1,3.5
Something Borrowed (2011),2,3.25
Something New (2006),1,4.5
Something Wicked This Way Comes (1983),10,2.9
Something Wild (1986),1,4.0
Something to Talk About (1995),10,3.1
Something's Gotta Give (2003),17,3.6470588235294117
Somewhere (2010),1,3.0
Somewhere in Time (1980),7,3.0714285714285716
Sommersby (1993),10,2.95
Son in Law (1993),14,2.7857142857142856
Son of Flubber (1963),2,2.5
Son of God (2014),1,0.5
Son of Rambow (2007),3,4.666666666666667
Son of a Gun (2014),1,2.5
"Son of the Bride (Hijo de la novia, El) (2001)",1,5.0
Son of the Mask (2005),1,1.0
"Son of the Sheik, The (1926)",1,4.0
"Son's Room, The (Stanza del figlio, La) (2001)",3,3.8333333333333335
Sonatine (Sonachine) (1993),1,5.0
"Song of Bernadette, The (1943)",1,3.0
Song of the Little Road (Pather Panchali) (1955),2,4.25
Song of the Sea (2014),1,3.0
Song of the South (1946),6,3.4166666666666665
Song of the Thin Man (1947),1,3.5
Songs From the Second Floor (Sånger från andra våningen) (2000),1,3.5
Sons of the Desert (1933),1,3.0
Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),4,4.625
Sophie's Choice (1982),10,4.05
"Sorcerer's Apprentice, The (2010)",10,3.45
Sorority Babes in the Slimeball Bowl-O-Rama (1988),1,2.5
Sorority Boys (2002),4,2.375
Sorority House Massacre (1986),1,5.0
Sorority House Massacre II (1990),1,5.0
Sorrow (2015),1,0.5
Sorry to Bother You (2018),1,4.5
"Sorry, Wrong Number (1948)",5,3.8
Soul Food (1997),2,3.25
Soul Man (1986),8,2.5625
Soul Plane (2004),2,3.75
Soul Surfer (2011),1,3.5
"Sound of Music, The (1965)",64,3.9375
Sound of My Voice (2011),1,3.5
"Sound of Thunder, A (2005)",2,2.75
"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",1,4.5
Source Code (2011),34,3.6029411764705883
"Source, The (1999)",1,1.0
South Pacific (1958),9,3.7777777777777777
"South Park: Bigger, Longer and Uncut (1999)",76,3.861842105263158
South Park: Imaginationland (2008),8,4.0
Southbound (2016),1,3.5
Southland Tales (2006),2,3.0
Southpaw (2015),6,2.8333333333333335
Soylent Green (1973),19,3.473684210526316
Space Battleship Yamato (2010),1,3.0
Space Buddies (2009),1,4.0
Space Cowboys (2000),23,2.891304347826087
Space Jam (1996),53,2.707547169811321
Space Truckers (1996),1,2.0
SpaceCamp (1986),6,2.1666666666666665
Spaceballs (1987),59,3.483050847457627
Spaced Invaders (1990),1,1.5
Spacehunter: Adventures in the Forbidden Zone (1983),2,2.0
Spanglish (2004),11,3.3636363636363638
"Spanish Apartment, The (L'auberge espagnole) (2002)",5,4.0
"Spanish Prisoner, The (1997)",11,4.0
Spanking the Monkey (1994),4,3.25
Spartacus (1960),13,3.576923076923077
Spartan (2004),3,3.5
Spawn (1997),26,2.6346153846153846
Special (2006),1,3.5
"Special Day, A (Giornata particolare, Una) (1977)",1,4.0
"Specialist, The (1994)",38,3.0789473684210527
Species (1995),45,2.6666666666666665
Species II (1998),9,1.9444444444444444
Species III (2004),1,1.0
Spectre (2015),17,3.0588235294117645
Speechless (1994),7,2.7857142857142856
Speed (1994),171,3.5292397660818713
Speed 2: Cruise Control (1997),19,1.605263157894737
Speed Racer (2008),3,3.1666666666666665
Spellbound (1945),9,3.8333333333333335
Spellbound (2002),13,3.923076923076923
Spellbound (2011),1,5.0
Sphere (1998),23,2.760869565217391
Spice World (1997),10,1.35
Spider (2002),3,3.3333333333333335
Spider-Man (2002),122,3.540983606557377
Spider-Man 2 (2004),79,3.8037974683544302
Spider-Man 3 (2007),44,3.0
"Spiderwick Chronicles, The (2008)",5,3.4
Spies Like Us (1985),2,2.75
Spiral (2007),1,4.5
Spiral (2018),1,3.0
Spirit Camp (2009),1,4.5
"Spirit, The (2008)",2,2.5
Spirit: Stallion of the Cimarron (2002),2,3.5
Spirited Away (Sen to Chihiro no kamikakushi) (2001),87,4.155172413793103
Spirits of the Dead (1968),1,3.0
"Spitfire Grill, The (1996)",7,3.2857142857142856
Splash (1984),51,3.1176470588235294
Splendor in the Grass (1961),2,4.25
Splice (2009),3,3.5
Splinter (2008),1,4.0
Split (2017),6,3.3333333333333335
"SpongeBob SquarePants Movie, The (2004)",2,3.0
Spotlight (2015),19,4.157894736842105
Spread (2009),1,3.5
Spriggan (Supurigan) (1998),4,3.375
Spring (2015),1,4.5
Spring Forward (1999),1,2.0
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",10,4.25
Spun (2001),2,3.25
Spy (2015),16,3.6875
Spy Game (2001),27,3.4814814814814814
Spy Hard (1996),29,2.5172413793103448
Spy Kids (2001),28,2.9464285714285716
Spy Kids 2: The Island of Lost Dreams (2002),7,2.2142857142857144
Spy Kids 3-D: Game Over (2003),3,2.0
"Spy Next Door, The (2010)",1,2.0
"Spy Who Came in from the Cold, The (1965)",1,0.5
"Spy Who Loved Me, The (1977)",18,3.4444444444444446
"Squid and the Whale, The (2005)",9,3.4444444444444446
Squirm (1976),1,2.0
St Trinian's 2: The Legend of Fritton's Gold (2009),1,2.0
St. Elmo's Fire (1985),16,3.21875
St. Trinian's (2007),1,2.5
St. Vincent (2014),2,3.25
Stage Beauty (2004),1,3.5
Stage Door (1937),3,4.166666666666667
Stage Fright (1950),2,3.5
Stagecoach (1939),3,3.5
Stake Land (2010),1,4.0
Stakeout (1987),8,3.0
Stalag 17 (1953),9,3.7222222222222223
Stalingrad (1993),2,4.25
Stalingrad (2013),1,3.0
Stalker (1979),8,3.625
Stan Helsing (2009),2,1.0
Stand Up Guys (2012),1,2.5
Stand and Deliver (1988),9,3.5
Stand by Me (1986),91,4.0054945054945055
"Stand, The (1994)",1,5.0
Stander (2003),2,3.5
Standing in the Shadows of Motown (2002),3,3.5
Standoff (2016),1,2.5
Stanley & Iris (1990),2,2.75
Stanley Kubrick: A Life in Pictures (2001),1,4.0
"Star Is Born, A (1937)",3,3.5
"Star Is Born, A (1954)",1,3.5
Star Maps (1997),1,4.0
Star Trek (2009),59,3.864406779661017
Star Trek Beyond (2016),15,3.466666666666667
Star Trek II: The Wrath of Khan (1982),62,3.7661290322580645
Star Trek III: The Search for Spock (1984),42,3.261904761904762
Star Trek IV: The Voyage Home (1986),43,3.4767441860465116
Star Trek Into Darkness (2013),27,3.685185185185185
Star Trek V: The Final Frontier (1989),30,2.6666666666666665
Star Trek VI: The Undiscovered Country (1991),42,3.3452380952380953
Star Trek: First Contact (1996),91,3.879120879120879
Star Trek: Generations (1994),108,3.3935185185185186
Star Trek: Insurrection (1998),33,3.1515151515151514
Star Trek: Nemesis (2002),19,3.1052631578947367
Star Trek: The Motion Picture (1979),45,3.0444444444444443
Star Wars: Episode I - The Phantom Menace (1999),140,3.107142857142857
Star Wars: Episode II - Attack of the Clones (2002),92,3.157608695652174
Star Wars: Episode III - Revenge of the Sith (2005),78,3.4294871794871793
Star Wars: Episode IV - A New Hope (1977),251,4.231075697211155
Star Wars: Episode V - The Empire Strikes Back (1980),211,4.2156398104265405
Star Wars: Episode VI - Return of the Jedi (1983),196,4.137755102040816
Star Wars: Episode VII - The Force Awakens (2015),41,3.8536585365853657
Star Wars: The Clone Wars (2008),7,2.357142857142857
Star Wars: The Last Jedi (2017),12,3.125
Starcrash (a.k.a. Star Crash) (1978),1,0.5
Stardust (2007),34,3.6029411764705883
Stardust Memories (1980),5,3.6
Stargate (1994),140,3.375
Stargate: Continuum (2008),1,2.5
Starman (1984),13,3.1538461538461537
Starship Troopers (1997),80,3.33125
Starship Troopers 2: Hero of the Federation (2004),2,1.5
Starsky & Hutch (2004),21,3.2857142857142856
Starsuckers (2009),1,4.0
Start the Revolution Without Me (1970),1,2.0
Starter for 10 (2006),1,3.5
Startup.com (2001),5,3.6
State Property 2 (2005),1,1.5
State and Main (2000),12,3.875
State of Grace (1990),2,4.0
State of Play (2009),3,4.0
Staten Island (2009),1,1.5
"Station Agent, The (2003)",12,3.5833333333333335
Stay (2005),4,3.0
Stay Alive (2006),3,1.3333333333333333
Stay Tuned (1992),1,2.5
Staying Alive (1983),2,2.25
"Steal Big, Steal Little (1995)",2,3.0
Stealing Beauty (1996),7,3.5
Stealing Harvard (2002),7,2.2857142857142856
Stealing Home (1988),2,3.0
Stealing Rembrandt (Rembrandt) (2003),1,3.5
Stealth (2005),5,2.5
Steam of Life (Miesten vuoro) (2010),1,3.5
Steam: The Turkish Bath (Hamam) (1997),1,4.0
"Steamboat Bill, Jr. (1928)",1,4.5
Steamboat Willie (1928),3,2.3333333333333335
Steamboy (Suchîmubôi) (2004),2,3.0
Steel (1997),3,2.3333333333333335
Steel Magnolias (1989),9,3.3333333333333335
Stefan Zweig: Farewell to Europe (2016),1,3.0
Steins;Gate the Movie: The Burden of Déjà vu (2013),1,3.0
"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",2,2.0
Step Brothers (2008),28,3.5535714285714284
Step Into Liquid (2002),1,3.5
Step Up (2006),4,3.5
Step Up 2 the Streets (2008),2,3.25
"Stepfather, The (1987)",1,2.5
"Stepford Wives, The (1975)",11,3.1818181818181817
"Stepford Wives, The (2004)",12,2.25
Stepmom (1998),6,3.0833333333333335
Steve Jobs (2015),6,3.75
Steve Jobs: The Man in the Machine (2015),1,4.0
Stevie (2002),2,4.25
Stick It (2006),6,2.5833333333333335
Stigmata (1999),23,2.869565217391304
Still Alice (2014),5,3.8
Still Crazy (1998),2,3.0
Still Walking (Aruitemo aruitemo) (2008),1,1.0
"Sting, The (1973)",64,3.9765625
Stingray Sam (2009),1,4.0
Stir Crazy (1980),3,4.0
Stir of Echoes (1999),18,3.5277777777777777
Stitch! The Movie (2003),2,4.0
Stoked: The Rise and Fall of Gator (2002),1,2.0
Stoker (2013),2,3.75
"Stolen Children (Ladro di bambini, Il) (1992)",1,4.0
Stolen Summer (2002),2,2.75
Stomp the Yard (2007),2,2.5
Stone (2010),2,3.25
Stone Reader (2002),2,4.0
Stoned (2005),1,2.0
Stonewall (2015),1,2.5
"Stoning of Soraya M., The (2008)",1,4.5
Stop Making Sense (1984),7,3.857142857142857
Stop! Or My Mom Will Shoot (1992),11,1.7727272727272727
Stop-Loss (2008),2,3.25
Storks (2016),2,4.0
"Story of Film: An Odyssey, The (2011)",1,4.0
"Story of O, The (Histoire d'O) (1975)",2,3.5
"Story of Us, The (1999)",5,2.4
"Story of Women (Affaire de femmes, Une) (1988)",1,5.0
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",2,4.0
Storytelling (2001),3,3.1666666666666665
"Strada, La (1954)",6,4.25
Straight Outta Compton (2015),7,4.214285714285714
"Straight Story, The (1999)",14,3.9285714285714284
Strange Brew (1983),11,3.5454545454545454
Strange Circus (Kimyô na sâkasu) (2005),1,4.0
Strange Days (1995),28,3.25
"Strange Love of Martha Ivers, The (1946)",1,3.5
Strange Magic (2015),1,3.0
Strange Wilderness (2008),2,3.25
Strangeland (1998),1,4.0
Stranger Than Paradise (1984),6,3.9166666666666665
Stranger in the House (1997),2,3.25
Stranger than Fiction (2006),44,3.6931818181818183
"Stranger, The (1946)",1,3.0
Strangers on a Train (1951),25,3.98
Strangers with Candy (2005),1,2.5
"Strangers, The (2008)",3,3.1666666666666665
Straw Dogs (1971),5,4.0
Strawberry and Chocolate (Fresa y chocolate) (1993),2,4.0
Stray Dog (Nora inu) (1949),1,3.5
Street Fighter (1994),10,2.5
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),1,1.5
Street Kings (2008),1,2.5
"Streetcar Named Desire, A (1951)",20,4.475
Stretch (2014),3,2.1666666666666665
Strictly Ballroom (1992),22,3.659090909090909
Strictly Sexual (2008),1,5.0
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",1,3.0
Striking Distance (1993),8,2.4375
Stripes (1981),34,3.7941176470588234
Striptease (1996),41,2.4146341463414633
Stroszek (1977),1,4.0
Stuart Little (1999),19,2.8421052631578947
Stuart Little 2 (2002),5,2.6
Stuart Little 3: Call of the Wild (2005),1,5.0
Stuart Saves His Family (1995),9,1.4444444444444444
Stuck (2007),1,3.5
Stuck in Love (2012),1,4.0
Stuck on You (2003),10,2.8
"Stunt Man, The (1980)",3,4.5
"Stupids, The (1996)",3,3.3333333333333335
Style Wars (1983),1,4.5
SubUrbia (1997),6,3.75
Submarine (2010),3,4.166666666666667
"Substitute, The (1996)",11,2.9545454545454546
Suburban Commando (1991),2,1.75
Subway (1985),2,3.5
Sucker Punch (2011),12,3.125
Sudden Death (1995),16,3.125
Sudden Impact (1983),2,3.5
Suddenly (1954),1,3.5
"Suddenly, Last Summer (1959)",1,3.5
Suffragette (2015),1,2.5
Sugar & Spice (2001),7,2.7142857142857144
Sugar Hill (1994),2,2.25
Sugar Town (1999),1,4.0
"Sugarland Express, The (1974)",2,3.0
Suicide Club (Jisatsu saakuru) (2001),4,3.125
Suicide Kings (1997),13,3.423076923076923
Suicide Squad (2016),12,2.9166666666666665
Sukiyaki Western Django (2008),3,3.3333333333333335
Sullivan's Travels (1941),7,4.0
Sully (2016),6,3.1666666666666665
"Sum of All Fears, The (2002)",17,2.9705882352941178
"Sum of Us, The (1994)",1,4.0
Summer Catch (2001),3,2.6666666666666665
"Summer Place, A (1959)",1,3.0
Summer Rental (1985),4,2.5
Summer School (1987),4,2.375
Summer Wars (Samâ wôzu) (2009),3,3.8333333333333335
Summer of Sam (1999),15,3.4
"Summer's Tale, A (Conte d'été) (1996)",1,5.0
Sun Alley (Sonnenallee) (1999),1,5.0
Sunflower (Xiang ri kui) (2005),1,2.0
Sunless (Sans Soleil) (1983),1,4.0
Sunrise: A Song of Two Humans (1927),1,4.0
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),27,4.333333333333333
"Sunset Limited, The (2011)",1,4.0
Sunset Park (1996),1,3.0
Sunshine (1999),1,4.0
Sunshine (2007),14,3.642857142857143
Sunshine Cleaning (2008),4,3.375
Sunshine State (2002),2,3.5
Super (2010),5,2.9
Super 8 (2011),21,3.5952380952380953
Super High Me (2007),2,4.25
Super Mario Bros. (1993),21,2.0
Super Size Me (2004),50,3.51
Super Troopers (2001),24,3.6041666666666665
"Super, The (1991)",1,2.0
SuperFly (2018),1,2.5
Superbad (2007),55,3.8636363636363638
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),9,3.8333333333333335
Supercop 2 (Project S) (Chao ji ji hua) (1993),1,5.0
Superfast! (2015),1,0.5
Supergirl (1984),9,2.2222222222222223
Superhero Movie (2008),3,2.0
Superman (1978),61,3.6065573770491803
Superman II (1980),49,3.020408163265306
Superman III (1983),22,2.25
Superman IV: The Quest for Peace (1987),16,1.6875
Superman Returns (2006),25,3.08
Superman/Batman: Public Enemies (2009),1,5.0
Superman/Doomsday (2007) ,1,4.0
Supernova (2000),4,2.0
Superstar (1999),7,3.5714285714285716
"Sure Thing, The (1985)",4,3.75
Surf Nazis Must Die (1987),1,1.0
Surf's Up (2007),7,3.5
"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",1,3.5
Surrogates (2009),14,3.0357142857142856
Survive Style 5+ (2004),1,3.5
Surviving Christmas (2004),2,2.75
Surviving the Game (1994),2,3.25
Survivor (2015),1,0.5
Suspect Zero (2004),1,3.5
Suspicion (1941),5,4.0
Suspiria (1977),8,3.9375
Suture (1993),1,3.0
Swamp Thing (1982),8,2.9375
"Swamp, The (Ciénaga, La) (2001)",1,3.0
"Swan Princess, The (1994)",3,3.3333333333333335
"Swarm, The (1978)",2,2.25
Sweeney Todd (2006),1,4.0
Sweeney Todd: The Demon Barber of Fleet Street (2007),30,3.716666666666667
Sweet Bird of Youth (1962),1,3.0
Sweet Charity (1969),1,3.5
Sweet Dreams (1985),1,3.0
"Sweet Hereafter, The (1997)",16,4.25
Sweet Home Alabama (2002),28,3.0535714285714284
Sweet Liberty (1986),1,2.5
Sweet November (2001),8,3.3125
Sweet Sixteen (2002),3,3.3333333333333335
Sweet Smell of Success (1957),4,4.125
Sweet and Lowdown (1999),3,3.6666666666666665
"Sweetest Thing, The (2002)",10,2.9
Sweetgrass (2009),1,4.5
Sweetie (1989),1,3.5
Swelter (2014),1,2.0
Swept Away (2002),1,1.0
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),6,4.666666666666667
Swept from the Sea (1997),1,4.0
Swimfan (2002),2,2.0
Swimming Pool (2003),5,3.6
Swimming with Sharks (1995),10,3.55
Swing Kids (1993),5,3.7
Swing Time (1936),1,4.0
Swingers (1996),36,3.6944444444444446
Swiss Army Man (2016),2,3.25
Swiss Family Robinson (1960),10,3.5
"Switch, The (2010)",6,2.6666666666666665
Switchback (1997),1,3.0
Sword Art Online The Movie: Ordinal Scale (2017),1,3.0
"Sword in the Stone, The (1963)",25,3.58
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",2,4.25
Sword of Vengeance (2014),1,1.0
Sword of the Beast (Kedamono no ken) (1965),1,3.0
Sword of the Stranger (Sutorejia: Mukô hadan) (2007),1,4.0
Swordfish (2001),34,3.1029411764705883
Sydney (Hard Eight) (1996),12,3.5416666666666665
Sydney White (2007),2,2.5
Sylvia (2003),1,3.0
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),5,3.8
Sympathy for the Devil (1968),1,3.0
Sympathy for the Underdog (1971),1,4.5
"Synecdoche, New York (2008)",4,3.125
Syriana (2005),16,3.53125
Syrup (2013),2,2.75
T-Rex: Back to the Cretaceous (1998),1,4.0
T2 3-D: Battle Across Time (1996),1,4.0
T2: Trainspotting (2017),4,3.75
THX 1138 (1971),7,3.7857142857142856
TMNT (Teenage Mutant Ninja Turtles) (2007),6,3.0833333333333335
"TV Set, The (2006)",2,4.0
Table 19 (2017),1,3.0
Tabu (2012),1,4.0
Tadpole (2002),3,3.3333333333333335
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),1,4.5
Tag (2018),1,4.0
"Tailor of Panama, The (2001)",5,3.2
Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),1,3.5
Take Me Home Tonight (2011),1,2.5
Take Shelter (2011),2,3.75
Take This Job and Shove It (1981),1,1.0
Take This Waltz (2011),1,3.5
Take the Lead (2006),2,3.75
Take the Money and Run (1969),11,3.3636363636363638
Taken (2008),42,3.619047619047619
Taken 2 (2012),7,3.2857142857142856
Taken 3 (2015),5,2.7
Takers (2010),2,2.75
Taking Care of Business (1990),1,3.0
Taking Lives (2004),4,3.25
Taking Sides (2001),1,3.5
Taking Woodstock (2009),3,3.0
"Taking of Pelham 1 2 3, The (2009)",6,3.1666666666666665
"Taking of Pelham One Two Three, The (1974)",4,4.5
"Tale of Despereaux, The (2008)",1,3.0
"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",1,1.0
"Tale of Two Cities, A (1935)",1,4.0
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",4,3.25
Talent for the Game (1991),1,4.0
"Talented Mr. Ripley, The (1999)",49,3.336734693877551
Tales from the Crypt Presents: Bordello of Blood (1996),12,2.5416666666666665
Tales from the Crypt Presents: Demon Knight (1995),10,3.15
Tales from the Darkside: The Movie (1990),3,3.6666666666666665
Tales from the Hood (1995),6,3.0
Tales of Manhattan (1942),1,5.0
Talk Radio (1988),2,3.0
"Talk of the Town, The (1942)",1,4.0
Talk to Her (Hable con Ella) (2002),14,4.035714285714286
"Tall Guy, The (1989)",2,2.75
"Tall Man, The (2012)",1,1.5
Tall Tale (1995),3,2.5
Talladega Nights: The Ballad of Ricky Bobby (2006),28,3.25
"Taming of the Shrew, The (1967)",2,2.5
Tammy (2014),2,2.0
Tampopo (1985),3,4.0
Tangerine (2015),1,4.5
Tangerines (2013),1,4.5
Tangled (2010),24,3.9166666666666665
Tangled Ever After (2012),3,3.8333333333333335
Tango & Cash (1989),3,1.6666666666666667
Tango (1998),1,1.0
Tanguy (2001),1,2.5
Tank Girl (1995),34,2.823529411764706
"Tao of Steve, The (2000)",13,3.3846153846153846
Tape (2001),4,3.875
Tapeheads (1988),1,2.0
Taps (1981),1,4.0
Tarantula (1955),1,3.0
Tarnation (2003),1,4.0
Tarzan (1999),24,3.4583333333333335
Tarzan and the Lost City (1998),1,2.0
Taste of Cherry (Ta'm e guilass) (1997),3,3.6666666666666665
Tattooed Life (Irezumi ichidai) (1965),1,3.0
Taxi (1998),5,3.2
Taxi (2004),2,1.75
Taxi 2 (2000),4,3.875
Taxi 3 (2003),2,3.25
Taxi 4 (2007),1,2.0
Taxi Driver (1976),104,4.105769230769231
Taxi to the Dark Side (2007),1,4.0
Tea with Mussolini (1999),6,4.25
Teacher's Pet (1958),1,4.0
Teaching Mrs. Tingle (1999),9,2.3333333333333335
"Teahouse of the August Moon, The (1956)",1,4.0
Team America: World Police (2004),32,3.46875
Tears for Sale (2008),1,4.0
Tears of the Sun (2003),7,2.642857142857143
Ted (2012),21,3.2857142857142856
Ted 2 (2015),9,2.7777777777777777
Teddy Bear (Mis) (1981),1,3.5
Teen Wolf (1985),7,3.142857142857143
Teenage Mutant Ninja Turtles (1990),25,3.0
Teenage Mutant Ninja Turtles (2014),4,2.75
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),13,2.6923076923076925
Teenage Mutant Ninja Turtles III (1993),14,2.0714285714285716
Teenage Mutant Ninja Turtles: Out of the Shadows (2016),1,2.0
Teenage Mutant Ninja Turtles: Turtles Forever (2009),1,3.0
Teeth (2007),1,2.0
Tekkonkinkreet (Tekkon kinkurîto) (2006),4,4.625
Teknolust (2002),1,2.0
Tell No One (Ne le dis à personne) (2006),3,3.8333333333333335
Temple Grandin (2010),4,4.375
Temptress Moon (Feng Yue) (1996),1,3.0
"Ten Commandments, The (1956)",4,3.75
"Ten, The (2007)",1,4.5
Tenacious D in The Pick of Destiny (2006),9,3.4444444444444446
"Tenant, The (Locataire, Le) (1976)",2,4.25
Tenchi Muyô! In Love (1996),1,5.0
Tender Mercies (1983),5,3.4
Tenebre (1982),2,2.25
Tequila Sunrise (1988),13,3.0384615384615383
Terminal Velocity (1994),6,2.75
"Terminal, The (2004)",47,3.3191489361702127
Terminator 2: Judgment Day (1991),224,3.970982142857143
Terminator 3: Rise of the Machines (2003),45,3.0444444444444443
Terminator Genisys (2015),9,2.5
Terminator Salvation (2009),18,3.25
"Terminator, The (1984)",131,3.8969465648854964
Terms of Endearment (1983),22,3.7954545454545454
Terri (2011),2,3.5
"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",1,3.0
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",1,4.0
Tetro (2009),1,4.5
"Tetsuo, the Ironman (Tetsuo) (1988)",3,3.5
Tex (1982),1,4.0
Texas - Doc Snyder hält die Welt in Atem (1993),1,4.5
Texas Chainsaw 3D (2013),1,1.5
"Texas Chainsaw Massacre 2, The (1986)",3,2.0
"Texas Chainsaw Massacre, The (1974)",13,3.269230769230769
"Texas Chainsaw Massacre, The (2003)",7,1.8571428571428572
"Texas Chainsaw Massacre: The Beginning, The (2006)",2,2.5
Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),1,3.0
Texas Rangers (2001),1,2.0
Thank You for Smoking (2006),36,4.027777777777778
That Awkward Moment (2014),4,2.625
That Darn Cat (1997),2,3.25
That Darn Cat! (1965),6,2.4166666666666665
That Demon Within (2014),1,2.0
That Munchhausen (1979),1,4.5
That Obscure Object of Desire (Cet obscur objet du désir) (1977),4,3.125
That Sugar Film (2014),1,4.5
That Thing You Do! (1996),42,3.2738095238095237
That Touch of Mink (1962),2,3.75
That's Entertainment (1974),1,4.0
That's My Boy (2012),3,2.5
The 5th Wave (2016),2,2.5
The Accountant (2016),6,3.0
The Adderall Diaries (2015),1,2.0
The Adventures of Sherlock Holmes and Doctor Watson,1,5.0
The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),1,5.0
The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),1,4.5
The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),1,5.0
The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),1,5.0
The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),1,4.0
The African Doctor (2016),1,3.5
The Alamo (2004),6,3.5
The Amazing Screw-On Head (2006),3,4.0
The Amazing Spider-Man 2 (2014),11,2.6363636363636362
The Angry Birds Movie (2016),1,2.5
The Artist (2011),11,4.045454545454546
The BFG (2016),1,2.5
The Barkley Marathons: The Race That Eats Its Young (2015),1,4.0
The Beast of Hollow Mountain (1956),1,0.5
The Beguiled (2017),1,3.0
The Big Bus (1976),1,5.0
The Big Sick (2017),4,4.0
The Blue Lagoon (1949),1,3.0
The Blue Planet (2001),2,4.75
The Book of Life (2014),2,4.0
The Boss (2016),3,2.6666666666666665
The Boss Baby (2017),5,3.8
The Boy Next Door (2015),1,1.0
The Boy and the Beast (2015),1,4.0
The Brain (1969),1,4.5
The Brand New Testament (2015),2,4.0
The Bremen Town Musicians (1969),1,5.0
The Brothers Grimsby (2016),4,3.125
The Butterfly Effect (2004),46,3.630434782608696
The Butterfly Effect 3: Revelations (2009),1,0.5
The Cave of the Golden Rose (1991),1,4.0
The Chumscrubber (2005),3,2.0
The Circle (2016),1,2.5
The Clapper (2018),1,1.5
The Cloverfield Paradox (2018),2,2.25
The Cobbler (2015),2,3.75
The Commuter (2018),1,1.5
The Conjuring 2 (2016),2,2.25
The Count of Monte Cristo (2002),32,3.828125
The Crew (2016),1,2.5
The D Train (2015),1,2.0
The DUFF (2015),6,3.25
The Danish Girl (2015),2,3.75
The Dark Tower (2017),1,3.5
The Dark Valley (2014),1,2.5
The Darkest Minds (2018),1,3.5
The Deadly Bees (1967),1,1.0
The Death of Louis XIV (2016),1,3.5
The Death of Stalin (2017),1,4.0
The Devil's Advocate (1997),51,3.411764705882353
The Devil's Candy (2015),1,2.0
The Diary of Anne Frank (1959),4,4.0
The Diary of Anne Frank (2009),1,2.5
The Disaster Artist (2017),2,3.75
The Do-Over (2016),2,3.5
The Dressmaker (2015),1,3.0
The Drop (2014),3,2.8333333333333335
The Duke of Burgundy (2014),1,3.5
The Edge of Seventeen (2016),2,3.25
The Editor (2015),1,5.0
The Electric Hotel (1908),1,4.0
